name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
ITP286^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA102^1,0.009138,0.018238,0.000212,0.129,-1,-1,24,0,0,1
SCT251_5,0.092567,9.999823,0.000254,40.064,-1,-1,33968,0,0,-1
NUM961_5,0.019228,0.033184,0.000219,30.232,-1,-1,64,0,0,-1
COM083_5,0.065148,2.566390,0.000240,32.663,-1,-1,23069,0,0,-1
ANA093^1,0.006343,0.011133,0.000191,44.045,-1,-1,4,0,0,-1
DAT288^1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT322^1,0.008882,0.015395,0.000238,30.834,-1,-1,4,0,0,-1
ITP234^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP231^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT267^1,0.008484,0.014544,0.000226,30.765,-1,-1,4,0,0,-1
SWW540_5,0.038652,0.175529,0.000200,29.837,-1,-1,2333,0,0,-1
SYN000^3,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT239_5,0.029089,0.058123,0.000261,0.287,-1,-1,220,0,0,1
COM108_5,0.052202,7.446342,0.000270,37.567,-1,-1,21277,0,0,-1
ITP007^7,0.939662,1.529695,0.000233,30.792,-1,-1,9750,0,0,-1
NUM946_5,0.026783,0.058086,0.000196,30.186,-1,-1,200,0,0,-1
LCL789_5,0.052824,2.150438,0.001336,2.177,-1,-1,14171,0,1,1
ITP283^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM964_5,0.031242,0.057433,0.000246,30.209,-1,-1,84,0,0,-1
ITP217^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL757_5,0.054007,0.147464,0.000231,30.272,-1,-1,1981,0,0,-1
SEV488^1,0.011715,0.028756,0.000226,30.058,-1,-1,172,0,0,-1
ITP188^2,0.106226,0.621075,0.000285,29.880,-1,-1,7367,0,0,-1
ANA069^1,0.006333,0.011346,0.003245,0.019,-1,-1,0,0,1,1
SWV795_5,0.041102,0.052160,0.000198,30.146,-1,-1,0,0,0,-1
ITP053^2,0.140162,0.486836,0.000283,29.894,-1,-1,5617,0,0,-1
NUN002_5,0.012047,0.017617,0.000256,0.032,-1,-1,0,0,0,0
ITP004_7,0.450395,0.872939,0.000211,30.878,-1,-1,4137,0,0,-1
DAT271^1,0.008955,0.015432,0.000234,29.812,-1,-1,4,0,0,-1
LCL835_5,0.066771,0.154168,0.001907,0.192,-1,-1,1303,0,1,1
SWW479_5,0.021594,0.071542,0.000233,30.092,-1,-1,732,0,0,-1
SWW521_5,0.048736,0.228116,0.000274,30.348,-1,-1,2166,0,0,-1
NUM989_5,0.034556,0.087147,0.000352,30.206,-1,-1,246,0,0,-1
ITP161^2,0.169697,1.354482,0.000258,30.180,-1,-1,16746,0,0,-1
ANA128^1,0.008194,0.016594,0.000236,30.136,-1,-1,47,0,0,-1
COM095_5,0.034558,0.196999,0.001413,0.201,-1,-1,2484,0,1,1
NUM969_5,0.034387,0.077569,0.000260,30.202,-1,-1,140,0,0,-1
SWV625_5,0.032521,0.155763,0.000225,30.255,-1,-1,1588,0,0,-1
SYN000_3,0.006340,0.011673,0.000194,31.704,-1,-1,0,0,0,-1
ITP014^7,1.676357,1.686917,0.000241,31.637,-1,-1,20,0,0,-1
LCL825_5,0.291219,-1.0,0.000284,30.320,-1,-1,-1,-1,0,-1
DAT297^1,0.009399,0.017962,0.000249,30.153,-1,-1,45,0,0,-1
COM056_5,0.070183,14.368788,0.000308,44.475,-1,-1,32495,0,0,-1
ITP216^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW535_5,0.044522,0.136992,0.000265,30.159,-1,-1,798,0,0,-1
SWW509_5,0.088128,0.432635,0.000263,30.639,-1,-1,3186,0,0,-1
ANA109^1,0.007983,0.013922,0.000234,0.097,-1,-1,4,0,0,1
NUM974_5,0.019517,0.039278,0.004592,0.059,-1,-1,120,0,1,1
SEV482^1,0.010546,0.029699,0.000272,30.781,-1,-1,261,0,0,-1
ITP162^2,0.101804,0.442215,0.000291,35.667,-1,-1,3588,0,0,-1
SEV490^1,0.014449,0.029446,0.000323,30.820,-1,-1,164,0,0,-1
ITP163^2,0.112913,0.397003,0.000280,29.977,-1,-1,2384,0,0,-1
LCL839_5,0.041380,0.064119,0.002871,0.096,-1,-1,525,0,1,1
LCL805_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP229^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP060^2,0.135534,0.201891,0.000234,29.900,-1,-1,134,0,0,-1
NUM960_5,0.034887,0.094107,0.003359,0.120,-1,-1,429,0,1,1
DAT260^1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP261^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP035^2,0.061626,0.357035,0.005892,10.121,-1,-1,12576,0,1,1
ITP023^3,0.009543,0.015668,0.003538,0.022,-1,-1,0,0,1,1
ITP211^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWV577_5,0.068150,13.473732,0.000228,43.524,-1,-1,19203,0,0,-1
COM084_5,0.069045,-1.0,0.000303,30.081,-1,-1,-1,-1,0,-1
ITP005_7,0.999933,-1.0,0.000272,31.011,-1,-1,-1,-1,0,-1
LCL803_5,0.191695,-1.0,0.000252,30.211,-1,-1,-1,-1,0,-1
ITP056^2,0.109023,0.324183,0.000277,30.481,-1,-1,2346,0,0,-1
SEV466^1,0.010587,0.024172,0.000231,30.365,-1,-1,141,0,0,-1
ANA068^1,0.006479,0.011760,0.000201,0.049,-1,-1,16,0,0,1
SWV807_5,0.114635,1.457282,0.000254,31.599,-1,-1,9847,0,0,-1
ANA076^1,0.009628,0.017112,0.000286,29.770,-1,-1,8,0,0,-1
ITP219^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW497_5,0.027691,0.070671,0.005654,0.109,-1,-1,471,0,1,1
PRO020^1,0.100950,0.327801,0.000258,30.743,-1,-1,3338,0,0,-1
ITP020^3,0.007013,0.013642,0.000204,0.069,-1,-1,64,0,0,1
ITP010^3,0.015815,0.023796,0.002672,0.053,-1,-1,0,0,1,1
ITP089^2,0.142685,0.328296,0.003060,0.430,-1,-1,1754,0,1,1
LCL744_5,0.051154,0.078183,0.000300,30.212,-1,-1,156,0,0,-1
ITP282^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT153^1,0.080812,0.143299,0.000233,30.288,-1,-1,290,0,0,-1
ITP272^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW555_5,0.197524,4.229589,0.000237,34.379,-1,-1,15160,0,0,-1
ITP235^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP133^2,0.103128,0.429159,0.000282,37.398,-1,-1,4741,0,0,-1
COM190^1,0.111180,0.551383,0.000502,0.556,-1,-1,7480,0,1,1
COM089_5,0.142043,-1.0,0.000248,30.154,-1,-1,-1,-1,0,-1
ITP006_3,0.032814,0.176417,0.000281,30.271,-1,-1,3399,0,0,-1
LCL836_5,0.075183,1.023918,0.003526,1.122,-1,-1,7963,0,1,1
SCT198_5,0.127551,-1.0,0.000273,30.139,-1,-1,-1,-1,0,-1
LCL761_5,0.048164,0.081957,0.000293,30.190,-1,-1,205,0,0,-1
NUM923^2,0.177048,0.201027,0.000257,30.748,-1,-1,0,0,0,-1
COM069_5,0.117137,-1.0,0.000274,30.133,-1,-1,-1,-1,0,-1
ITP243^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUN004_5,0.035912,0.082533,0.001265,0.100,-1,-1,240,0,1,1
SCT195_5,0.120161,-1.0,0.000280,30.131,-1,-1,-1,-1,0,-1
SYO558^1,0.006520,0.013810,0.002936,0.021,-1,-1,0,0,1,1
ITP010_3,0.016948,0.024656,0.000520,0.041,-1,-1,0,0,1,1
ITP086^2,0.091302,0.238058,0.006727,0.279,-1,-1,1338,0,1,1
ITP199^2,0.115200,0.294020,0.000270,30.452,-1,-1,1816,0,0,-1
ITP193^2,0.153663,2.085269,0.000244,3.430,-1,-1,25781,0,0,1
SCT240_5,0.140199,-1.0,0.000309,30.151,-1,-1,-1,-1,0,-1
DAT233^1,0.192720,0.492688,0.000302,30.657,-1,-1,3267,0,0,-1
ITP271_2,7.964412,-1.0,0.000257,38.359,-1,-1,-1,-1,0,-1
NUN014_5,0.012469,0.023331,0.000351,13.424,-1,-1,72,0,0,0
ITP208_2,1.937209,-1.0,0.000276,31.977,-1,-1,-1,-1,0,-1
COM029_5,0.037936,0.073815,0.000239,30.165,-1,-1,247,0,0,-1
COM028_5,0.033772,0.071316,0.000216,30.198,-1,-1,420,0,0,-1
SEV476^1,0.008490,0.014554,0.000231,0.058,-1,-1,8,0,0,1
SCT258_5,0.101738,-1.0,0.000286,30.121,-1,-1,-1,-1,0,-1
SWW483_5,0.020371,0.040468,0.000220,30.177,-1,-1,214,0,0,-1
NUM939_5,0.011479,0.016676,0.000230,0.031,-1,-1,0,0,0,0
NUM965_5,0.011302,0.016477,0.000219,0.031,-1,-1,0,0,0,0
LCL814_5,0.127165,-1.0,0.000299,30.140,-1,-1,-1,-1,0,-1
LCL749_5,0.056926,0.197883,0.000321,30.271,-1,-1,2579,0,0,-1
ANA083^1,0.006446,0.011680,0.004844,0.022,-1,-1,0,0,1,1
COM032_5,0.066741,0.188397,0.000254,30.271,-1,-1,1130,0,0,-1
NUN007_5,0.035382,0.073624,0.000271,30.194,-1,-1,224,0,0,-1
ITP212_2,2.577636,-1.0,0.000222,32.621,-1,-1,-1,-1,0,-1
DAT122^1,0.074930,4.129194,0.000249,32.531,-1,-1,11138,0,0,-1
DAT250^1,0.152259,0.552795,0.000235,30.460,-1,-1,3919,0,0,-1
ANA122^1,0.008849,0.014674,0.000245,0.233,-1,-1,0,0,0,1
ANA085^1,0.009308,0.015274,0.000236,30.030,-1,-1,0,0,0,-1
NUM940_5,0.030915,0.069015,0.006763,0.093,-1,-1,208,0,1,1
ITP230_2,6.255861,-1.0,0.000215,36.474,-1,-1,-1,-1,0,-1
ITP259^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM164^1,0.085931,0.345144,0.006891,0.506,-1,-1,2951,0,1,1
ITP156^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM119_5,0.061035,-1.0,0.000263,30.071,-1,-1,-1,-1,0,-1
ITP195^2,0.132554,0.685999,0.002358,0.738,-1,-1,7991,0,1,1
DAT243^1,0.161905,3.271949,0.000199,30.276,-1,-1,16708,0,0,-1
SCT235_5,0.087829,-1.0,0.000289,30.098,-1,-1,-1,-1,0,-1
ITP269^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM062_5,0.181802,-1.0,0.000295,30.201,-1,-1,-1,-1,0,-1
ITP024_7,11.198059,-1.0,0.000279,41.888,-1,-1,-1,-1,0,-1
ITP111^2,0.069592,0.145543,0.012109,21.630,-1,-1,560,0,1,1
NUM935_5,0.029569,0.063540,0.000225,30.210,-1,-1,168,0,0,-1
NUM999_5,0.029656,0.059638,0.000226,30.179,-1,-1,160,0,0,-1
NUN001_5,0.022466,0.050325,0.000220,30.248,-1,-1,206,0,0,-1
ITP002_7,0.223077,1.913822,0.000241,31.930,-1,-1,5787,0,0,-1
ITP134^2,0.079426,0.520817,0.000249,30.668,-1,-1,7338,0,0,-1
COM115_5,0.256577,-1.0,0.000275,30.281,-1,-1,-1,-1,0,-1
COM091_5,0.212846,-1.0,0.000274,30.231,-1,-1,-1,-1,0,-1
ITP030^2,0.026063,0.031628,0.000266,0.047,-1,-1,0,0,0,0
NUM995_5,0.032748,0.073406,0.000245,30.208,-1,-1,200,0,0,-1
SCT263_5,0.208483,0.451315,0.000542,30.627,-1,-1,2880,0,0,-1
ITP258^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP240^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT197^1,0.086789,-1.0,0.000306,30.096,-1,-1,-1,-1,0,-1
LCL759_5,0.063510,9.306261,0.001072,9.365,-1,-1,10985,0,1,1
COM162^1,0.070921,-1.0,0.000264,30.081,-1,-1,-1,-1,0,-1
ITP255_2,6.893980,-1.0,0.000242,37.217,-1,-1,-1,-1,0,-1
SWW531_5,0.036718,0.064824,0.000280,30.188,-1,-1,107,0,0,-1
ITP265_2,3.960115,-1.0,0.000281,34.112,-1,-1,-1,-1,0,-1
SWW498_5,0.031360,0.081166,0.000255,30.191,-1,-1,418,0,0,-1
LCL793_5,0.022604,0.032774,0.002693,0.055,-1,-1,0,0,1,1
SWW513_5,0.039402,0.077930,0.000228,0.146,-1,-1,254,0,0,1
COM104_5,0.302040,-1.0,0.000284,30.323,-1,-1,-1,-1,0,-1
ITP002_3,0.014859,2.489965,0.000240,32.528,-1,-1,5438,0,0,-1
NUN006_5,0.038269,0.074373,0.000370,30.224,-1,-1,136,0,0,-1
ANA104^1,0.007191,0.014104,0.000227,30.271,-1,-1,34,0,0,-1
DAT264^1,0.006439,0.011865,0.000185,30.619,-1,-1,4,0,0,-1
SWV747_5,0.059152,0.078660,0.000282,30.244,-1,-1,29,0,0,-1
ITP222^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT294^1,0.009320,0.017688,0.000268,2.777,-1,-1,22,0,0,1
NUM971_5,0.012969,0.017880,0.000235,0.033,-1,-1,0,0,0,0
LCL778_5,0.083218,0.193918,0.001863,0.229,-1,-1,1391,0,1,1
COM092_5,0.225096,-1.0,0.000260,30.242,-1,-1,-1,-1,0,-1
DAT238^1,0.093906,0.169945,0.000276,30.336,-1,-1,264,0,0,-1
COM206^1,0.130552,0.964372,0.000295,2.856,-1,-1,16976,0,0,1
ITP275^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA095^1,0.010147,0.018981,0.000252,0.270,-1,-1,4,0,0,1
DAT125^1,0.091924,2.335807,0.000244,31.786,-1,-1,24181,0,0,-1
SCT254_5,0.098089,0.699405,0.000239,30.514,-1,-1,9779,0,0,-1
ITP044^2,0.111086,0.522375,0.000236,30.418,-1,-1,4672,0,0,-1
ITP021^3,0.014520,0.021393,0.000238,30.101,-1,-1,8,0,0,-1
ITP043^2,0.090614,0.760347,0.000235,42.037,-1,-1,7453,0,0,-1
ITP015_3,0.017302,0.027048,0.000240,30.075,-1,-1,39,0,0,-1
ITP114^2,0.047400,0.074013,0.008833,0.118,-1,-1,192,0,1,1
ITP170^2,0.067384,0.088562,0.006197,0.169,-1,-1,114,0,1,1
ITP255^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT226_5,0.068882,2.812450,0.003723,19.996,-1,-1,16304,0,1,1
ITP070^2,0.215177,0.701355,0.000216,30.041,-1,-1,5904,0,0,-1
DAT320^1,0.006869,0.015377,0.000179,0.050,-1,-1,36,0,0,1
COM170^1,0.051833,0.152322,0.002097,0.186,-1,-1,1424,0,1,1
ITP263^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM053_5,0.098193,11.926870,0.000264,42.018,-1,-1,23016,0,0,-1
ITP271^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM045_5,0.058981,0.113732,0.000306,30.253,-1,-1,196,0,0,-1
SCT262_5,0.093248,0.234324,0.000215,30.383,-1,-1,3135,0,0,-1
ITP085^2,0.055963,0.124553,0.000209,33.265,-1,-1,933,0,0,-1
LCL751_5,0.115578,-1.0,0.000249,30.130,-1,-1,-1,-1,0,-1
DAT158^1,0.144522,0.320646,0.000257,30.448,-1,-1,815,0,0,-1
ITP084^2,0.077928,0.183312,0.000233,31.730,-1,-1,936,0,0,-1
ITP241^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
